student_id,age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty
9521,19,2,3.85,47.1,2,7.7,3,1,3,3
11319,23,2,6.71,98.6,2,8.9,3,0,3,3
12232,23,2,7.38,70.9,2,8.9,3,1,3,3
7597,22,2,7.91,52.8,2,9.7,3,4,3,3
15346,24,2,2.52,81.9,2,5.7,3,0,3,3
3852,17,2,3.32,85.0,2,8.7,3,4,3,3
3939,22,2,3.61,44.3,2,7.9,3,0,3,3
13865,24,2,6.07,87.8,2,8.1,3,4,3,3
4497,19,2,0.86,94.2,2,8.2,3,2,3,3
14157,20,2,7.58,98.4,2,6.0,3,3,3,3
7890,18,2,5.54,47.2,2,7.2,3,4,3,3
14719,19,2,7.91,89.4,2,7.6,3,3,3,3
14337,20,2,1.51,96.8,2,9.5,3,0,3,3
6536,23,2,1.32,52.9,2,4.5,3,0,3,3
3608,22,2,4.53,59.4,2,9.6,3,3,3,3
13896,22,2,1.98,42.0,2,6.6,3,2,3,3
1321,17,2,5.11,84.2,2,4.7,3,3,3,3
12753,19,2,3.36,89.7,2,5.5,3,2,3,3
17281,18,2,5.36,49.1,2,4.5,3,2,3,3
13540,20,2,6.28,85.0,2,8.6,3,1,3,3
169,19,2,5.7,72.3,2,9.2,3,3,3,3
18390,20,2,3.73,94.7,2,5.7,3,0,3,3
12500,20,2,0.3,99.0,2,7.3,3,1,3,3
17646,22,2,4.96,42.2,2,8.9,3,0,3,3
13350,22,2,1.51,46.8,2,6.5,3,0,3,3
12781,20,2,7.19,43.9,2,8.4,3,4,3,3
14065,19,2,1.43,95.0,2,7.4,3,2,3,3
399,19,2,1.33,82.4,2,5.7,3,1,3,3
6028,22,2,4.26,90.7,2,4.1,3,1,3,3
5866,21,2,2.95,56.9,2,5.7,3,4,3,3
150,17,2,4.41,78.4,2,4.4,3,0,3,3
3070,17,2,1.29,89.4,2,8.8,3,1,3,3
16255,23,2,6.87,94.5,2,4.7,3,2,3,3
95,24,2,3.71,79.2,2,5.4,3,1,3,3
17436,17,2,3.04,69.7,2,8.1,3,2,3,3
13578,23,2,4.18,41.7,2,7.9,3,2,3,3
11959,17,2,7.24,58.2,2,7.7,3,1,3,3
13335,24,2,4.79,86.0,2,5.5,3,0,3,3
6068,18,2,0.34,67.3,2,5.6,3,2,3,3
12819,18,2,5.79,62.2,2,9.6,3,3,3,3
1497,21,2,1.74,85.2,2,5.0,3,4,3,3
6661,17,2,0.12,75.3,2,6.0,3,4,3,3
13252,24,2,6.75,78.7,2,6.7,3,2,3,3
6872,21,2,2.06,64.0,2,4.3,3,4,3,3
12216,18,2,2.29,41.9,2,7.9,3,3,3,3
7862,21,2,6.58,40.7,2,8.2,3,0,3,3
7145,18,2,5.54,59.3,2,7.1,3,0,3,3
17787,18,2,3.52,67.3,2,6.0,3,3,3,3
18603,23,2,0.7,54.4,2,6.4,3,2,3,3
3747,20,2,7.49,84.1,2,5.5,3,3,3,3
12244,19,2,1.46,82.6,2,7.9,3,4,3,3
16967,23,2,7.36,91.8,2,9.3,3,3,3,3
9195,18,2,2.7,73.7,2,8.1,3,0,3,3
19310,23,2,0.67,47.6,2,8.1,3,3,3,3
19480,22,2,3.14,86.4,2,7.7,3,2,3,3
1930,24,2,7.91,95.9,2,9.4,3,1,3,3
12831,24,2,1.42,55.8,2,6.7,3,2,3,3
10440,17,2,0.55,61.7,2,6.7,3,3,3,3
14999,20,2,0.54,64.3,2,6.0,3,2,3,3
1968,20,2,4.91,56.4,2,5.2,3,2,3,3
9782,18,2,4.92,91.7,2,5.5,3,3,3,3
13253,24,2,6.57,64.6,2,7.5,3,1,3,3
1635,20,2,2.73,41.5,2,5.0,3,0,3,3
8785,19,2,6.48,77.6,2,7.3,3,4,3,3
6614,17,2,3.34,90.3,2,9.7,3,1,3,3
10740,19,2,5.17,91.8,2,7.7,3,3,3,3
7709,20,2,7.18,99.2,2,4.4,3,0,3,3
19501,18,2,3.6,89.8,2,9.3,3,3,3,3
15880,21,2,3.52,54.8,2,6.4,3,1,3,3
11140,24,2,6.75,85.9,2,4.7,3,4,3,3
9353,17,2,0.41,70.4,2,6.2,3,4,3,3
1480,20,2,5.33,41.5,2,8.8,3,3,3,3
7914,24,2,6.18,50.7,2,4.8,3,0,3,3
7337,24,2,3.16,73.3,2,4.8,3,1,3,3
1499,20,2,2.09,52.9,2,6.7,3,1,3,3
18384,19,2,0.79,83.0,2,5.1,3,3,3,3
8901,18,2,5.43,77.6,2,7.6,3,1,3,3
15896,20,2,2.91,81.9,2,5.5,3,4,3,3
12617,17,2,3.77,83.4,2,6.3,3,1,3,3
5720,20,2,1.91,87.1,2,8.8,3,0,3,3
12289,19,2,7.18,87.6,2,6.2,3,1,3,3
1333,20,2,6.72,89.2,2,7.8,3,0,3,3
7271,19,2,1.35,68.2,2,5.6,3,2,3,3
13846,20,2,1.02,51.5,2,6.1,3,3,3,3
13166,22,2,3.45,68.4,2,6.9,3,4,3,3
2689,22,2,5.94,44.5,2,5.6,3,2,3,3
1715,22,2,1.27,67.2,2,8.2,3,0,3,3
17589,21,2,4.97,52.0,2,8.3,3,1,3,3
10614,24,2,2.11,84.6,2,4.4,3,4,3,3
15076,23,2,6.66,99.4,2,4.6,3,1,3,3
11196,20,2,1.0,85.3,2,8.6,3,3,3,3
15354,19,2,3.36,83.3,2,4.2,3,4,3,3
17389,17,2,6.6,95.5,2,6.2,3,0,3,3
3856,22,2,0.93,51.8,2,5.5,3,3,3,3
16427,23,2,6.19,63.8,2,9.0,3,1,3,3
4114,24,2,5.11,56.0,2,9.7,3,0,3,3
8226,23,2,4.5,48.6,2,4.9,3,4,3,3
14864,22,2,4.93,42.3,2,8.8,3,1,3,3
2716,20,2,3.88,49.1,2,7.6,3,3,3,3
11371,23,2,6.89,42.2,2,6.8,3,2,3,3
317,22,2,1.33,92.7,2,5.5,3,1,3,3
6979,21,2,1.64,55.4,2,9.8,3,0,3,3
15520,21,2,2.01,50.2,2,5.6,3,3,3,3
18486,17,2,3.27,48.9,2,6.8,3,3,3,3
19631,19,2,5.24,52.8,2,9.3,3,3,3,3
15610,18,2,4.64,82.4,2,7.1,3,1,3,3
7008,22,2,4.26,58.4,2,8.7,3,2,3,3
2819,18,2,2.0,88.2,2,9.4,3,2,3,3
5501,24,2,6.34,79.0,2,8.3,3,0,3,3
951,17,2,6.24,54.5,2,6.5,3,2,3,3
11334,19,2,5.01,85.6,2,4.9,3,2,3,3
4603,19,2,1.27,87.4,2,4.7,3,2,3,3
12304,22,2,5.72,80.3,2,5.9,3,2,3,3
31,20,2,7.28,83.9,2,6.3,3,2,3,3
6904,21,2,1.64,59.9,2,4.4,3,4,3,3
1640,19,2,6.01,60.2,2,5.7,3,4,3,3
6418,17,2,5.29,51.0,2,5.1,3,0,3,3
7977,17,2,4.39,69.5,2,7.4,3,3,3,3
14406,17,2,0.74,50.6,2,9.3,3,4,3,3
4457,21,2,3.08,92.0,2,5.2,3,4,3,3
11829,22,2,0.14,90.5,2,6.5,3,0,3,3
15482,21,2,4.2,78.1,2,8.6,3,0,3,3
16892,17,2,0.39,58.1,2,8.7,3,1,3,3
6114,21,2,5.81,59.4,2,8.2,3,0,3,3
6358,17,2,2.92,75.1,2,7.3,3,1,3,3
1966,22,2,1.83,73.8,2,8.8,3,0,3,3
17387,22,2,7.12,77.6,2,8.6,3,1,3,3
1585,22,2,2.49,43.9,2,6.5,3,1,3,3
2026,20,2,0.48,83.9,2,9.0,3,4,3,3
18783,20,2,2.2,56.2,2,9.6,3,3,3,3
9618,20,2,7.73,56.3,2,8.1,3,2,3,3
13847,20,2,2.08,88.3,2,5.4,3,2,3,3
19695,20,2,7.85,44.8,2,8.5,3,0,3,3
15883,22,2,1.45,86.0,2,7.3,3,0,3,3
14577,19,2,1.35,68.0,2,7.0,3,3,3,3
18046,24,2,0.64,81.8,2,5.0,3,3,3,3
2929,18,2,4.11,95.6,2,9.6,3,2,3,3
18458,23,2,3.08,72.6,2,4.1,3,4,3,3
11323,21,2,1.51,82.5,2,4.3,3,3,3,3
8484,23,2,0.98,74.1,2,6.0,3,3,3,3
18399,22,2,0.27,58.0,2,7.5,3,2,3,3
14064,18,2,4.0,55.8,2,8.8,3,2,3,3
18497,20,2,3.34,56.3,2,6.4,3,3,3,3
19752,19,2,5.88,47.3,2,5.9,3,4,3,3
1594,17,2,7.05,53.3,2,4.4,3,3,3,3
9660,24,2,1.98,85.6,2,8.7,3,2,3,3
6533,20,2,5.2,44.9,2,4.3,3,3,3,3
701,21,2,4.27,86.1,2,5.9,3,1,3,3
13645,19,2,4.76,93.0,2,9.0,3,4,3,3
15426,20,2,5.03,47.7,2,8.1,3,3,3,3
9129,17,2,1.47,84.5,2,4.7,3,0,3,3
14809,18,2,5.45,95.0,2,8.5,3,1,3,3
6199,18,2,3.61,71.2,2,7.9,3,3,3,3
3996,19,2,2.31,71.3,2,7.8,3,1,3,3
7472,24,2,2.08,66.7,2,4.2,3,1,3,3
1315,24,2,4.02,98.7,2,9.8,3,4,3,3
8740,20,2,6.76,47.0,2,4.3,3,1,3,3
765,19,2,5.2,82.8,2,4.9,3,4,3,3
17734,17,2,7.46,83.4,2,8.2,3,3,3,3
4343,20,2,2.49,58.5,2,9.4,3,3,3,3
5953,18,2,7.56,49.0,2,4.6,3,4,3,3
7320,17,2,7.29,61.5,2,4.2,3,1,3,3
12549,17,2,4.83,45.4,2,5.7,3,0,3,3
9836,22,2,7.9,51.2,2,8.1,3,4,3,3
13989,23,2,6.48,46.9,2,7.9,3,1,3,3
39,19,2,2.94,67.3,2,5.4,3,0,3,3
3614,17,2,7.54,65.0,2,7.4,3,1,3,3
1456,17,2,7.26,91.9,2,8.5,3,3,3,3
15111,24,2,7.52,75.8,2,9.8,3,3,3,3
13344,19,2,2.79,42.8,2,6.9,3,4,3,3
8140,18,2,1.08,80.9,2,7.4,3,4,3,3
2895,19,2,4.39,44.7,2,8.8,3,4,3,3
13254,22,2,5.31,71.4,2,9.2,3,0,3,3
7782,18,2,1.08,72.7,2,6.2,3,0,3,3
5626,22,2,5.71,40.6,2,4.3,3,1,3,3
18270,17,2,2.79,52.1,2,6.8,3,2,3,3
16919,22,2,7.67,47.2,2,4.1,3,0,3,3
1054,24,2,2.17,53.9,2,9.5,3,4,3,3
13696,20,2,2.75,69.3,2,8.7,3,2,3,3
10334,19,2,7.65,61.9,2,7.4,3,3,3,3
14868,18,2,1.21,50.8,2,7.1,3,1,3,3
13962,24,2,6.89,83.0,2,6.9,3,1,3,3
12551,20,2,3.54,46.6,2,4.1,3,3,3,3
6146,23,2,3.56,51.7,2,4.7,3,3,3,3
5949,24,2,1.73,73.0,2,7.7,3,3,3,3
2808,19,2,5.79,60.7,2,7.8,3,3,3,3
14158,17,2,7.57,55.5,2,9.3,3,3,3,3
7557,23,2,1.94,47.7,2,4.7,3,2,3,3
13899,23,2,1.16,44.7,2,4.7,3,1,3,3
305,21,2,2.9,62.0,2,4.6,3,2,3,3
18891,20,2,3.85,50.6,2,4.2,3,1,3,3
5225,21,2,0.37,71.1,2,9.2,3,0,3,3
15120,24,2,3.7,73.4,2,4.1,3,0,3,3
7729,18,2,4.56,40.6,2,8.4,3,2,3,3
17203,23,2,4.93,99.4,2,8.4,3,0,3,3
6696,21,2,4.22,60.2,2,9.0,3,1,3,3
15404,21,2,6.25,91.7,2,4.2,3,4,3,3
253,18,2,1.1,57.4,2,5.8,3,4,3,3
512,22,2,3.1,95.9,2,8.3,3,1,3,3
17733,20,2,0.7,98.6,2,4.4,3,3,3,3
13001,22,2,0.24,58.2,2,8.9,3,1,3,3
15309,20,2,2.97,82.1,2,7.3,3,3,3,3
6970,22,2,3.55,87.2,2,9.4,3,3,3,3
18532,22,2,3.46,98.4,2,8.6,3,2,3,3
9359,23,2,1.47,67.7,2,9.8,3,2,3,3
12358,19,2,6.75,70.3,2,8.0,3,1,3,3
18125,20,2,7.74,40.6,2,6.2,3,3,3,3
751,24,2,1.61,78.4,2,9.5,3,1,3,3
15546,17,2,6.97,55.9,2,6.3,3,1,3,3
9855,22,2,6.41,80.4,2,4.4,3,2,3,3
743,22,2,6.19,60.0,2,9.0,3,4,3,3
19369,21,2,5.04,81.8,2,4.5,3,0,3,3
177,22,2,6.64,47.9,2,9.5,3,1,3,3
11207,20,2,5.38,74.6,2,8.9,3,0,3,3
8286,17,2,5.21,90.8,2,4.1,3,1,3,3
17560,18,2,7.85,86.7,2,5.2,3,3,3,3
12866,17,2,6.96,64.0,2,5.0,3,0,3,3
9578,18,2,1.53,52.7,2,8.1,3,2,3,3
8770,23,2,3.9,42.3,2,5.4,3,0,3,3
6887,24,2,6.76,47.6,2,6.4,3,1,3,3
8192,19,2,0.62,76.4,2,5.4,3,4,3,3
17416,17,2,5.51,94.6,2,9.5,3,1,3,3
14323,19,2,1.41,70.3,2,6.0,3,2,3,3
382,24,2,6.89,49.8,2,9.2,3,2,3,3
14753,17,2,0.21,81.5,2,7.7,3,1,3,3
9932,17,2,1.6,52.7,2,9.2,3,4,3,3
15887,18,2,2.1,50.3,2,9.2,3,2,3,3
7202,19,2,4.01,66.2,2,8.2,3,0,3,3
9746,22,2,0.73,48.9,2,8.8,3,2,3,3
14806,19,2,5.89,44.0,2,9.8,3,1,3,3
8646,21,2,2.01,76.4,2,7.2,3,0,3,3
9871,22,2,0.67,95.7,2,6.3,3,3,3,3
7516,19,2,5.53,90.8,2,5.8,3,0,3,3
6016,17,2,4.15,75.1,2,6.2,3,0,3,3
15808,22,2,2.14,48.3,2,7.5,3,2,3,3
9779,22,2,0.47,78.0,2,9.9,3,3,3,3
13267,22,2,7.41,59.7,2,9.3,3,3,3,3
8744,17,2,0.9,60.9,2,9.3,3,2,3,3
985,21,2,5.68,45.9,2,9.0,3,2,3,3
440,20,2,7.56,75.5,2,9.7,3,2,3,3
8399,24,2,6.87,66.2,2,8.2,3,2,3,3
3782,18,2,2.85,80.3,2,9.8,3,0,3,3
15655,20,2,2.35,68.1,2,5.8,3,1,3,3
12732,19,2,2.26,91.8,2,7.5,3,1,3,3
19531,17,2,4.69,75.1,2,8.9,3,0,3,3
5473,23,2,0.47,81.6,2,5.8,3,4,3,3
12197,17,2,0.98,80.6,2,8.6,3,4,3,3
18910,21,2,0.6,53.5,2,4.2,3,4,3,3
13800,24,2,1.51,46.0,2,4.6,3,0,3,3
13189,24,2,4.73,89.9,2,4.4,3,3,3,3
12510,24,2,4.29,51.7,2,6.3,3,1,3,3
1227,17,2,2.06,76.7,2,6.0,3,1,3,3
7986,17,2,4.65,53.0,2,9.0,3,3,3,3
14184,21,2,0.96,57.9,2,7.5,3,1,3,3
11634,19,2,2.93,61.0,2,8.1,3,2,3,3
17958,22,2,2.87,64.1,2,9.0,3,2,3,3
904,24,2,6.33,50.0,2,7.9,3,4,3,3
13981,24,2,7.19,70.7,2,9.4,3,2,3,3
15271,22,2,0.81,40.6,2,5.4,3,2,3,3
8281,22,2,6.14,47.0,2,8.2,3,0,3,3
7108,21,2,2.38,55.0,2,5.5,3,0,3,3
13343,18,2,7.91,66.2,2,7.4,3,1,3,3
11009,19,2,1.07,87.2,2,8.8,3,0,3,3
367,20,2,4.57,73.2,2,4.7,3,4,3,3
10135,17,2,4.55,40.9,2,6.4,3,1,3,3
3080,20,2,1.83,55.6,2,7.2,3,1,3,3
16768,19,2,4.37,69.6,2,9.7,3,0,3,3
3017,21,2,7.32,49.8,2,8.6,3,0,3,3
6937,20,2,1.7,82.3,2,5.4,3,3,3,3
17994,23,2,6.8,68.3,2,5.0,3,1,3,3
10747,21,2,0.48,51.7,2,9.5,3,0,3,3
1654,21,2,0.55,60.7,2,9.6,3,4,3,3
15924,19,2,6.47,94.6,2,5.6,3,0,3,3
3423,21,2,2.73,65.6,2,5.3,3,2,3,3
13314,21,2,4.76,59.8,2,5.2,3,2,3,3
15869,19,2,5.49,60.0,2,4.5,3,1,3,3
8926,19,2,5.38,88.9,2,7.4,3,3,3,3
13187,19,2,1.17,68.8,2,5.2,3,3,3,3
1207,21,2,0.84,79.5,2,9.3,3,3,3,3
12716,24,2,0.97,51.5,2,7.3,3,1,3,3
8929,22,2,0.85,60.9,2,4.6,3,2,3,3
14478,20,2,5.96,57.2,2,5.4,3,1,3,3
1487,18,2,2.94,47.4,2,7.0,3,2,3,3
12327,18,2,0.9,88.9,2,7.3,3,2,3,3
11960,22,2,0.8,70.2,2,6.8,3,1,3,3
86,22,2,0.43,62.6,2,5.9,3,3,3,3
5666,20,2,4.97,61.3,2,8.0,3,4,3,3
168,18,2,0.28,40.9,2,8.5,3,3,3,3
5378,19,2,3.25,76.4,2,9.1,3,4,3,3
15941,20,2,2.32,94.7,2,7.1,3,4,3,3
15632,19,2,7.24,43.3,2,6.3,3,0,3,3
4895,20,2,0.29,40.6,2,9.9,3,0,3,3
7204,18,2,2.88,69.5,2,9.6,3,0,3,3
18888,19,2,5.38,92.6,2,7.1,3,1,3,3
1419,23,2,5.04,50.9,2,7.8,3,2,3,3
7749,21,2,6.62,64.8,2,4.5,3,0,3,3
2255,19,2,5.81,41.5,2,8.4,3,1,3,3
4064,21,2,0.73,55.7,2,4.3,3,3,3,3
8861,24,2,7.15,40.6,2,5.7,3,2,3,3
19647,22,2,2.52,67.7,2,9.0,3,4,3,3
9015,23,2,0.62,49.8,2,4.7,3,1,3,3
8395,17,2,2.02,56.0,2,5.3,3,2,3,3
10283,17,2,0.56,47.8,2,9.4,3,1,3,3
4245,19,2,6.38,98.8,2,4.4,3,3,3,3
13531,23,2,4.68,57.3,2,7.7,3,0,3,3
2439,23,2,0.46,53.3,2,7.2,3,0,3,3
5141,20,2,2.3,92.5,2,8.3,3,2,3,3
2070,20,2,4.81,55.0,2,5.1,3,1,3,3
15225,17,2,4.89,89.6,2,5.0,3,2,3,3
13106,23,2,1.54,81.5,2,6.8,3,4,3,3
17254,19,2,6.83,65.6,2,6.2,3,2,3,3
6668,18,2,3.34,72.0,2,8.8,3,2,3,3
1079,20,2,5.53,79.3,2,6.8,3,4,3,3
12833,17,2,7.36,65.5,2,4.8,3,1,3,3
2176,23,2,6.09,74.6,2,6.6,3,1,3,3
4126,21,2,3.14,72.7,2,4.3,3,3,3,3
625,21,2,7.26,92.1,2,4.9,3,2,3,3
10537,18,2,5.45,80.1,2,4.8,3,2,3,3
16344,22,2,0.1,91.1,2,4.9,3,2,3,3
4106,20,2,6.72,60.7,2,5.3,3,0,3,3
3551,20,2,5.32,98.5,2,9.8,3,2,3,3
7537,18,2,2.94,95.5,2,8.3,3,3,3,3
13662,20,2,2.8,72.8,2,8.8,3,2,3,3
148,18,2,4.84,95.0,2,8.0,3,1,3,3
6799,20,2,2.17,94.5,2,8.7,3,1,3,3
5787,22,2,5.9,77.7,2,8.7,3,1,3,3
17886,17,2,6.77,86.1,2,7.1,3,2,3,3
1355,18,2,7.91,83.4,2,8.8,3,0,3,3
8757,22,2,3.97,59.9,2,6.0,3,1,3,3
11011,21,2,7.68,47.5,2,6.3,3,3,3,3
18677,17,2,7.8,54.9,2,6.5,3,4,3,3
19064,22,2,4.0,47.7,2,9.6,3,1,3,3
13196,19,2,3.31,61.7,2,7.6,3,0,3,3
16542,20,2,4.65,67.4,2,6.9,3,0,3,3
16320,19,2,5.77,56.4,2,5.8,3,0,3,3
14970,19,2,0.66,49.1,2,5.8,3,1,3,3
6307,23,2,6.74,96.6,2,7.5,3,0,3,3
7585,17,2,3.36,45.1,2,7.3,3,1,3,3
16290,21,2,3.34,73.3,2,9.5,3,1,3,3
10456,17,2,0.36,59.9,2,5.0,3,0,3,3
8224,23,2,4.46,87.6,2,5.5,3,3,3,3
19969,21,2,7.12,85.2,2,5.1,3,4,3,3
16148,20,2,7.11,75.3,2,7.6,3,0,3,3
2448,22,2,0.43,74.5,2,8.5,3,2,3,3
1888,20,2,4.11,62.3,2,5.0,3,2,3,3
8819,23,2,7.87,85.7,2,5.7,3,0,3,3
14775,23,2,6.5,78.5,2,8.2,3,2,3,3
11873,17,2,6.23,59.4,2,4.2,3,4,3,3
906,22,2,0.08,74.6,2,5.2,3,1,3,3
15001,17,2,5.49,53.4,2,8.3,3,3,3,3
17878,20,2,0.08,78.1,2,6.7,3,1,3,3
4897,23,2,4.53,50.1,2,8.7,3,3,3,3
19425,17,2,7.43,84.0,2,8.0,3,0,3,3
9860,19,2,7.78,61.9,2,6.8,3,0,3,3
12086,23,2,6.63,93.8,2,4.3,3,0,3,3
14151,20,2,7.54,43.4,2,6.9,3,3,3,3
9595,20,2,4.38,97.4,2,7.2,3,2,3,3
3103,17,2,1.53,74.9,2,6.4,3,3,3,3
12084,17,2,1.09,62.6,2,8.6,3,0,3,3
518,17,2,5.78,53.4,2,8.3,3,1,3,3
15182,19,2,6.42,99.4,2,4.5,3,3,3,3
6203,18,2,4.85,93.9,2,6.9,3,0,3,3
9884,17,2,5.5,92.4,2,9.3,3,0,3,3
10303,18,2,5.78,43.5,2,5.9,3,4,3,3
12568,17,2,4.36,99.0,2,5.7,3,4,3,3
9196,18,2,1.52,91.2,2,8.6,3,4,3,3
10904,21,2,3.92,97.3,2,8.5,3,0,3,3
10613,17,2,5.24,56.1,2,4.1,3,2,3,3
4751,17,2,7.48,45.8,2,6.9,3,3,3,3
17712,18,2,5.79,72.0,2,9.2,3,1,3,3
18151,21,2,2.36,67.0,2,7.2,3,4,3,3
10160,22,2,5.85,58.8,2,9.3,3,1,3,3
15099,22,2,5.17,96.9,2,9.7,3,0,3,3
8207,20,2,1.28,85.7,2,6.5,3,3,3,3
14661,21,2,3.27,86.0,2,9.5,3,1,3,3
19267,22,2,0.36,67.9,2,4.5,3,3,3,3
9810,22,2,7.91,40.6,2,9.8,3,1,3,3
6926,17,2,3.81,93.1,2,9.3,3,1,3,3
12300,22,2,5.23,92.9,2,6.7,3,3,3,3
3108,19,2,2.42,97.9,2,4.1,3,3,3,3
2007,20,2,7.91,63.7,2,9.8,3,1,3,3
14355,24,2,1.83,42.9,2,6.7,3,3,3,3
11867,21,2,6.42,57.2,2,8.0,3,1,3,3
2734,18,2,0.25,84.9,2,6.0,3,0,3,3
12168,17,2,2.09,97.5,2,9.9,3,2,3,3
17698,23,2,7.42,53.3,2,6.1,3,2,3,3
1694,20,2,1.3,43.8,2,8.7,3,4,3,3
16432,17,2,4.7,63.3,2,8.4,3,2,3,3
11506,23,2,4.13,49.0,2,5.5,3,0,3,3
4386,22,2,7.17,53.4,2,6.3,3,2,3,3
16853,21,2,5.94,54.1,2,6.9,3,3,3,3
10979,22,2,7.65,81.0,2,7.1,3,4,3,3
9385,20,2,3.15,64.4,2,5.6,3,1,3,3
3290,18,2,1.58,81.0,2,4.5,3,4,3,3
17375,23,2,0.41,95.3,2,4.7,3,3,3,3
2500,24,2,6.8,48.1,2,4.5,3,4,3,3
15967,20,2,7.46,59.9,2,7.2,3,2,3,3
15576,23,2,3.65,41.3,2,7.0,3,2,3,3
19239,24,2,0.9,60.2,2,7.5,3,0,3,3
16126,21,2,6.32,79.7,2,5.2,3,2,3,3
7984,20,2,1.54,57.7,2,6.4,3,3,3,3
13202,17,2,0.55,92.7,2,5.8,3,4,3,3
15013,19,2,1.31,67.6,2,7.5,3,4,3,3
15795,18,2,5.27,99.1,2,8.7,3,2,3,3
10063,23,2,4.93,47.4,2,9.5,3,1,3,3
17193,24,2,3.32,73.3,2,7.7,3,1,3,3
2575,23,2,1.36,88.1,2,5.4,3,1,3,3
15614,23,2,4.69,97.7,2,9.9,3,3,3,3
14336,18,2,7.07,52.2,2,9.8,3,2,3,3
4221,17,2,7.77,73.8,2,8.6,3,2,3,3
12695,20,2,1.44,96.0,2,6.9,3,0,3,3
17097,24,2,4.44,99.1,2,7.4,3,4,3,3
14586,23,2,1.71,59.6,2,8.0,3,1,3,3
16994,18,2,0.44,64.0,2,6.4,3,1,3,3
13103,19,2,2.39,48.7,2,7.2,3,3,3,3
9240,21,2,7.91,68.6,2,9.9,3,2,3,3
13144,21,2,0.49,42.3,2,5.6,3,3,3,3
14751,22,2,4.8,46.2,2,4.2,3,1,3,3
4090,24,2,1.88,75.8,2,5.2,3,3,3,3
9516,24,2,5.5,65.0,2,9.2,3,4,3,3
17835,24,2,4.19,83.0,2,8.3,3,2,3,3
8342,24,2,2.68,92.7,2,4.8,3,1,3,3
12470,19,2,7.5,69.2,2,9.6,3,3,3,3
7317,22,2,5.89,46.1,2,8.4,3,3,3,3
3602,21,2,7.52,84.1,2,9.8,3,2,3,3
7998,19,2,4.48,49.0,2,7.4,3,0,3,3
18300,17,2,7.41,73.8,2,5.8,3,0,3,3
16387,22,2,2.53,74.0,2,4.1,3,4,3,3
8269,18,2,3.57,67.8,2,4.2,3,0,3,3
12286,17,2,6.0,73.8,2,6.8,3,1,3,3
2924,21,2,5.73,91.3,2,6.0,3,4,3,3
14298,22,2,4.76,43.1,2,5.2,3,0,3,3
1065,23,2,1.89,82.1,2,6.2,3,4,3,3
16436,21,2,5.1,46.4,2,4.1,3,3,3,3
13316,24,2,3.66,44.9,2,4.2,3,4,3,3
8523,22,2,4.17,43.6,2,9.9,3,2,3,3
1772,20,2,0.17,54.9,2,9.4,3,3,3,3
333,19,2,3.17,64.2,2,8.6,3,2,3,3
3990,20,2,4.29,82.6,2,8.0,3,0,3,3
9116,22,2,6.82,93.1,2,8.4,3,3,3,3
13926,21,2,1.39,52.7,2,9.8,3,3,3,3
3866,23,2,0.6,41.3,2,6.7,3,1,3,3
8688,18,2,3.35,91.9,2,5.1,3,4,3,3
5590,23,2,6.31,63.5,2,9.0,3,4,3,3
19658,20,2,4.36,58.4,2,7.1,3,4,3,3
5632,21,2,7.52,42.9,2,5.0,3,3,3,3
19821,19,2,1.37,41.3,2,4.7,3,2,3,3
14778,17,2,7.09,89.3,2,8.9,3,4,3,3
7835,24,2,0.25,65.7,2,6.7,3,3,3,3
15277,21,2,3.61,73.7,2,4.8,3,4,3,3
2300,24,2,1.19,57.0,2,5.9,3,1,3,3
4468,24,2,7.6,88.9,2,4.7,3,3,3,3
8256,20,2,4.04,85.5,2,5.5,3,4,3,3
11844,17,2,5.8,55.5,2,4.6,3,0,3,3
4247,19,2,2.46,54.7,2,4.8,3,4,3,3
14486,22,2,5.95,93.6,2,6.4,3,0,3,3
8355,21,2,6.97,77.4,2,5.8,3,3,3,3
13204,17,2,5.73,88.4,2,4.2,3,3,3,3
10756,22,2,3.32,65.5,2,6.3,3,0,3,3
1684,23,2,1.68,76.9,2,9.8,3,2,3,3
15690,17,2,3.32,66.1,2,9.9,3,4,3,3
19761,24,2,4.91,91.8,2,4.2,3,1,3,3
17789,18,2,0.46,93.1,2,4.3,3,2,3,3
15611,22,2,4.91,91.9,2,6.6,3,3,3,3
12201,21,2,0.3,53.1,2,8.0,3,4,3,3
579,24,2,1.85,86.5,2,4.4,3,0,3,3
9657,23,2,6.39,55.9,2,6.0,3,3,3,3
335,20,2,3.79,54.8,2,5.9,3,4,3,3
14711,24,2,7.35,42.2,2,5.5,3,4,3,3
17520,18,2,7.91,40.7,2,4.9,3,2,3,3
9749,22,2,7.62,45.2,2,4.7,3,4,3,3
4586,21,2,5.08,91.4,2,4.8,3,3,3,3
16704,24,2,6.01,66.1,2,5.8,3,3,3,3
14658,19,2,7.91,44.3,2,9.6,3,3,3,3
10657,23,2,3.29,61.4,2,8.3,3,1,3,3
9110,19,2,6.15,85.2,2,4.9,3,3,3,3
677,21,2,6.61,57.9,2,6.7,3,3,3,3
14382,21,2,7.55,58.9,2,8.7,3,2,3,3
12420,23,2,2.67,77.2,2,8.5,3,2,3,3
9863,23,2,4.62,81.5,2,4.5,3,4,3,3
783,17,2,4.25,89.1,2,4.5,3,0,3,3
